transaction,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
284,CASH_OUT,4002.26,C1436145657,0,0,C1555379907,1.46E+07,1.46E+07,0
285,CASH_OUT,10370.94,C1966426177,11632,1261.06,C323039620,1.47E+07,1.46E+07,0
286,CASH_IN,6024.04,C1668878459,1612174.17,1618198.21,C323039620,1.46E+07,1.46E+07,0
287,CASH_OUT,16769.95,C524507507,0,0,C1455214115,1.38E+07,1.46E+07,0
288,CASH_IN,12116.91,C1257487374,20420,32536.91,C1850180796,1.45E+07,1.45E+07,0
289,TRANSFER,14932.95,C1577473060,70921,55988.05,C662736689,1.45E+07,1.45E+07,0
290,CASH_IN,13065.9,C1622431870,2.51E+07,2.51E+07,C1311325237,1.45E+07,1.45E+07,0
291,CASH_OUT,19696.09,C709585244,45685,25988.91,C786859682,1.44E+07,1.45E+07,1
292,CASH_OUT,1070.13,C1912188987,1419959.36,1418889.24,C128870695,1.41E+07,1.45E+07,0
293,CASH_IN,2435.87,C1118953142,35443,37878.87,C1991252420,1.44E+07,1.44E+07,0
294,DEBIT,3196.73,C1358289741,174624.31,171427.57,C1991252420,1.44E+07,1.44E+07,0
295,CASH_OUT,13474.81,C1079436984,14775,1300.19,C2009378486,1.44E+07,1.44E+07,0
296,CASH_OUT,13436.5,C1641318668,0,0,C1473836266,1.43E+07,1.44E+07,0
297,CASH_IN,13906,C1530630117,7682823.72,7696729.73,C2029542508,1.42E+07,1.42E+07,0
298,CASH_IN,15518.39,C1252409439,1129381.67,1144900.06,C1303868418,1.41E+07,1.42E+07,1
299,CASH_IN,7187.85,C1886706743,4313003.34,4320191.19,C35126588,1.42E+07,1.42E+07,0
300,CASH_OUT,11127.92,C875237354,33455.67,22327.74,C587879168,1.40E+07,1.42E+07,0
301,DEBIT,6554.17,C1732087471,198441.46,191887.29,C1802632685,1.43E+07,1.42E+07,0
302,CASH_OUT,17343.8,C447551615,0,0,C1317367242,1.41E+07,1.41E+07,0
303,CASH_IN,11414.85,C593058111,1.96E+07,1.96E+07,C728526866,1.41E+07,1.41E+07,0
304,TRANSFER,1921.39,C1473817012,0,0,C1669231754,1.41E+07,1.41E+07,0
305,CASH_OUT,7493.76,C1616859022,17936,10442.24,C1669231754,1.41E+07,1.41E+07,0
306,CASH_OUT,98.69,C518169058,204459,204360.31,C1696758742,1.02E+07,1.41E+07,0
307,DEBIT,3685.85,C241349367,183,0,C1609896133,1.40E+07,1.40E+07,0
308,CASH_IN,1123.69,C344447353,7475941.83,7477065.51,C1609896133,1.40E+07,1.40E+07,0
309,TRANSFER,12612.72,C1596164495,31753,19140.28,C14440699,1.40E+07,1.40E+07,0
310,CASH_OUT,12976.7,C339801884,0,0,C1063777023,1.35E+07,1.39E+07,0
311,DEBIT,1103.65,C2061475599,314183,313079.35,C1948558238,1.38E+07,1.39E+07,0
312,CASH_IN,7721.81,C658446662,450085.66,457807.47,C2040656033,1.39E+07,1.39E+07,0
313,CASH_OUT,7302.74,C1446638518,0,0,C1075167375,1.33E+07,1.38E+07,0
314,CASH_OUT,5580.13,C1138851409,275,0,C792212230,1.37E+07,1.38E+07,0
315,DEBIT,4927.48,C988683354,18633,13705.52,C728526866,1.43E+07,1.38E+07,0
316,DEBIT,414.7,C1014764841,41755,41340.3,C2011996123,1.34E+07,1.38E+07,0
317,DEBIT,3775.11,C717948055,14564,10788.89,C2036822517,1.38E+07,1.38E+07,0
318,CASH_OUT,16975.06,C900377381,0,0,C1455214115,1.37E+07,1.38E+07,0
319,CASH_OUT,19513.23,C267821916,4027,0,C1952285001,1.37E+07,1.38E+07,0
320,CASH_OUT,5561.9,C1155514821,44848,39286.1,C2094777811,1.37E+07,1.37E+07,0
321,DEBIT,1814.42,C121681691,203581.03,201766.61,C1027992087,1.37E+07,1.37E+07,0
322,CASH_IN,10140.97,C2021186534,9957495.09,9967636.06,C1778801068,1.37E+07,1.37E+07,0
323,CASH_OUT,11095.7,C1274575507,0,0,C2011561834,1.35E+07,1.37E+07,0
324,CASH_OUT,7378.22,C451367643,0,0,C1297685781,1.37E+07,1.37E+07,0
325,CASH_OUT,5747.07,C652799942,25337,19589.93,C1262813266,1.37E+07,1.37E+07,0
326,DEBIT,3581.21,C1101387498,53696.48,50115.27,C968055616,1.37E+07,1.37E+07,0
327,CASH_OUT,11682.12,C1063521772,0,0,C1619402333,1.37E+07,1.37E+07,0
328,CASH_IN,10714.67,C687429955,7624412.75,7635127.41,C1059781259,1.23E+07,1.36E+07,0
329,CASH_IN,3491.13,C1870248994,9458194.57,9461685.7,C1059781259,1.37E+07,1.36E+07,0
330,CASH_IN,1513.83,C276800576,16799,18312.83,C151559642,1.36E+07,1.36E+07,0
331,CASH_OUT,6798.65,C623581500,211834,205035.35,C1149788645,1.33E+07,1.36E+07,0
332,CASH_IN,4135.29,C1950404412,1723034.3,1727169.59,C1096524110,1.34E+07,1.36E+07,0
333,CASH_OUT,9723.88,C1906273897,0,0,C710026601,1.32E+07,1.36E+07,0
334,CASH_IN,18493.9,C776161228,14608,33101.9,C1208837861,1.33E+07,1.36E+07,0
335,CASH_IN,6972.08,C949124218,1.67E+07,1.67E+07,C314657395,1.35E+07,1.36E+07,0
336,CASH_OUT,9681,C1179523269,0,0,C1217303067,1.36E+07,1.35E+07,0
337,CASH_IN,4734.21,C801015645,1.19E+07,1.19E+07,C524617900,1.36E+07,1.35E+07,0
338,CASH_OUT,19179.66,C349030612,0,0,C447691425,1.35E+07,1.35E+07,0
339,CASH_OUT,9510.37,C1286782971,84902,75391.63,C1318229655,1.39E+07,1.35E+07,0
340,CASH_OUT,13835.05,C341862067,0,0,C831467165,1.35E+07,1.35E+07,0
341,CASH_OUT,10613.03,C1886656470,0,0,C2114142205,41828,1.34E+07,0
342,CASH_OUT,613.52,C1493875447,0,0,C228924875,1.33E+07,1.34E+07,0
343,CASH_OUT,7548.74,C977304947,0,0,C483817115,1.36E+07,1.34E+07,0
344,CASH_OUT,3062.17,C2042669642,336542,333479.83,C1555379907,1.33E+07,1.34E+07,0
345,CASH_OUT,14059.68,C956077246,499047,484987.32,C1857906618,1.33E+07,1.33E+07,0
346,CASH_IN,150,C1056850407,4633349.17,4633499.17,C88480146,1.30E+07,1.33E+07,0
347,CASH_OUT,19768.66,C258170385,0,0,C1452686285,1.33E+07,1.33E+07,0
348,CASH_OUT,15354.98,C1110475497,11487,0,C720759478,1.33E+07,1.33E+07,0
349,CASH_OUT,18506.44,C384624328,0,0,C1990291115,1.33E+07,1.33E+07,0
350,DEBIT,12134.37,C1358512274,30906,18771.63,C54142591,1.33E+07,1.33E+07,0
351,CASH_OUT,15507.6,C783785204,783414,767906.4,C1876351111,1.32E+07,1.33E+07,1
352,CASH_OUT,17870.3,C1598979539,217130.81,199260.51,C54142591,1.32E+07,1.33E+07,1
353,CASH_IN,12764.37,C145386011,6052797.12,6065561.49,C1531329088,1.30E+07,1.32E+07,0
354,TRANSFER,3593.24,C367960628,26435,22841.76,C151559642,30376,1.32E+07,0
355,CASH_IN,17833.55,C1830324669,175903.11,193736.66,C1343686543,1.32E+07,1.32E+07,0
356,CASH_OUT,8976.23,C949896652,0,0,C2026315441,1.32E+07,1.32E+07,0
357,CASH_OUT,15589.6,C567507241,0,0,C1183266411,1.32E+07,1.32E+07,0
358,CASH_OUT,7236.12,C1466240096,0,0,C1371191175,1.32E+07,1.32E+07,0
359,CASH_IN,3447.53,C1864618087,3967837.2,3971284.73,C2043280690,1.32E+07,1.32E+07,0
360,DEBIT,1724.03,C1656196552,0,0,C1349923341,9485486.27,1.32E+07,0
361,CASH_OUT,19746.28,C632554812,0,0,C1350789239,1.31E+07,1.32E+07,0
362,DEBIT,391.98,C2057722025,232109,231717.02,C1728766751,1.32E+07,1.32E+07,0
363,CASH_OUT,19164.51,C770975816,0,0,C1728766751,1.31E+07,1.32E+07,0
364,TRANSFER,18733.32,C827999423,0,0,C405792831,1.32E+07,1.32E+07,0
365,CASH_IN,1505.91,C2084659142,27470,28975.91,C1194392243,1.31E+07,1.31E+07,0
366,CASH_OUT,8666.04,C1585802122,0,0,C932583850,1.31E+07,1.31E+07,0
367,CASH_IN,12290.23,C1731010411,5430989.06,5443279.29,C1536228074,1.31E+07,1.31E+07,0
368,CASH_OUT,11558.03,C1280746419,0,0,C1031639563,1.31E+07,1.31E+07,0
369,CASH_OUT,6307.59,C1090933146,0,0,C243555592,1.31E+07,1.31E+07,0
370,CASH_IN,11179.22,C2090259760,1.20E+07,1.20E+07,C1387328251,1.24E+07,1.31E+07,0
371,DEBIT,3117.69,C21063905,70363,67245.31,C1122118227,1.31E+07,1.31E+07,0
372,CASH_OUT,15607.35,C50259425,118157,102549.65,C748014372,1.26E+07,1.31E+07,0
373,CASH_IN,4467.69,C1520556003,5139187.17,5143654.85,C1031639563,1.28E+07,1.30E+07,0
374,CASH_OUT,16293.21,C234537445,0,0,C462768755,104346,1.30E+07,0
375,CASH_IN,18076.15,C1916228832,1.73E+07,1.74E+07,C1105527690,1.30E+07,1.30E+07,0
376,CASH_OUT,8359.04,C1861149665,0,0,C278110204,1.30E+07,1.30E+07,0
377,CASH_OUT,8933.12,C575587947,0,0,C610747132,1.30E+07,1.30E+07,0
378,CASH_IN,3588.16,C908219599,2020.56,5608.73,C170899621,1.24E+07,1.30E+07,0
379,DEBIT,1226.07,C627689885,30799,29572.93,C153509194,1.30E+07,1.30E+07,0
380,CASH_IN,18825.89,C780477880,6822513.88,6841339.76,C131837504,1.30E+07,1.30E+07,0
381,DEBIT,9281.31,C69066514,135567.37,126286.07,C1796287634,1.30E+07,1.30E+07,0
382,DEBIT,5144.3,C1414584372,17,0,C1118052446,1.30E+07,1.30E+07,0
383,CASH_IN,18274.12,C1568457606,71298.27,89572.4,C28125426,1.17E+07,1.30E+07,0
384,CASH_OUT,7314.27,C686554031,0,0,C1286084959,1.18E+07,1.30E+07,0
385,CASH_IN,18835.46,C878169229,8684384.76,8703220.22,C769342184,1.22E+07,1.29E+07,0
386,CASH_IN,2675.92,C388117008,1.77E+07,1.77E+07,C1619402333,1.29E+07,1.29E+07,0
387,CASH_IN,16023.74,C1685592098,664,16687.74,C788420454,1.29E+07,1.29E+07,0
388,CASH_OUT,12060.86,C4215220,529,0,C462768755,1.29E+07,1.29E+07,0
389,CASH_IN,13750.55,C490679501,144,13894.55,C959160265,1.29E+07,1.29E+07,0
390,CASH_IN,17227.33,C1165514427,9870653.54,9887880.86,C462768755,1.29E+07,1.29E+07,0
391,CASH_OUT,19933.92,C1557704981,124936.23,105002.32,C1137952620,1.27E+07,1.28E+07,0
392,CASH_OUT,18756.75,C1624952472,51047.73,32290.97,C661829484,1.28E+07,1.28E+07,0
393,CASH_OUT,2001.25,C1509520140,795051.63,793050.38,C661829484,1.28E+07,1.28E+07,0
394,CASH_OUT,930.67,C1031121609,0,0,C2068772757,1.28E+07,1.28E+07,0
395,CASH_IN,8441.08,C569508603,20972,29413.08,C447752600,1.28E+07,1.28E+07,0
396,CASH_OUT,6268.61,C639338954,0,0,C900425684,1.28E+07,1.28E+07,0
397,CASH_IN,16980.82,C1510992126,4400790.65,4417771.47,C313124964,1.28E+07,1.28E+07,0
398,CASH_IN,6115.48,C1962762222,5085481.01,5091596.49,C510724456,1.28E+07,1.28E+07,0
399,CASH_OUT,11783.89,C156269261,177190.65,165406.76,C748014372,1.28E+07,1.28E+07,0
400,CASH_OUT,626.03,C1622079348,0,0,C461640598,1.28E+07,1.28E+07,0
401,CASH_OUT,8594.7,C809340828,0,0,C461640598,1.28E+07,1.28E+07,0
402,CASH_IN,5463.34,C102753980,7902194.77,7907658.11,C1443539626,1.28E+07,1.28E+07,0
403,CASH_OUT,9401.84,C2115374227,0,0,C1851668139,1.28E+07,1.28E+07,0
404,CASH_IN,4078.47,C1838368029,696664.81,700743.27,C2032924554,1.27E+07,1.28E+07,0
405,CASH_OUT,4520.87,C1824698959,5692,1171.13,C1738610409,1.27E+07,1.28E+07,0
406,CASH_OUT,19192.94,C543034645,0,0,C1838584624,1.25E+07,1.27E+07,0
407,CASH_IN,9240.07,C2107124731,1573656.59,1582896.66,C1728766751,1.28E+07,1.27E+07,0
408,CASH_OUT,18388.61,C1150960663,391,0,C739131431,1.26E+07,1.27E+07,0
409,CASH_IN,12758.07,C1272792949,0,12758.07,C720153321,1.27E+07,1.27E+07,0
410,TRANSFER,10531.78,C839647497,0,0,C835309141,1.26E+07,1.27E+07,0
411,CASH_OUT,9473.06,C797355063,146100,136626.94,C1288839332,1.26E+07,1.26E+07,0
412,DEBIT,8560.46,C34516274,11357,2796.54,C748014372,1.26E+07,1.26E+07,0
413,CASH_OUT,11973.19,C1435199863,0,0,C748014372,1.26E+07,1.26E+07,0
414,CASH_IN,17287.86,C1815181595,199271.2,216559.07,C519833522,1.26E+07,1.26E+07,0
415,CASH_IN,15636.55,C1907336067,8595776.16,8611412.7,C1674899618,1.30E+07,1.26E+07,0
416,CASH_IN,9246.35,C657309592,980,10226.35,C1459757869,1.26E+07,1.26E+07,0
417,CASH_OUT,2936.55,C913537322,0,0,C60227728,1.26E+07,1.26E+07,0
418,CASH_IN,1192.09,C1774769572,1.61E+07,1.61E+07,C794801857,1.25E+07,1.25E+07,0
419,CASH_OUT,7014.72,C1875252153,79869,72854.28,C252090486,1.25E+07,1.25E+07,0
420,CASH_IN,19782.35,C853720806,1584398.85,1604181.2,C2109470512,1.20E+07,1.25E+07,0
421,CASH_IN,5836.22,C1712885564,5209529.68,5215365.9,C1609896133,1.16E+07,1.25E+07,0
422,CASH_IN,15152.15,C1847431070,3561711.36,3576863.51,C1262822392,8439095.6,1.25E+07,0
423,DEBIT,4078.59,C1034922251,10142,6063.41,C1554540309,1.25E+07,1.25E+07,0
424,CASH_OUT,14713.72,C58393059,0,0,C479025992,1.25E+07,1.25E+07,0
425,CASH_IN,4677.86,C1591972650,2.26E+07,2.26E+07,C716442925,1.14E+07,1.25E+07,0
426,CASH_OUT,1973.72,C782651995,15235,13261.28,C593210287,1.29E+07,1.25E+07,0
427,DEBIT,3223.42,C1888030110,2135,0,C705091688,1.25E+07,1.25E+07,0
428,CASH_IN,4832.93,C1249903471,1.04E+07,1.04E+07,C1730752455,1.22E+07,1.25E+07,0
429,CASH_IN,12331.99,C1258887346,99182,111513.99,C1492597966,1.24E+07,1.24E+07,0
430,CASH_OUT,11410.5,C1733442694,17009.88,5599.37,C380838405,1.24E+07,1.24E+07,0
431,DEBIT,1356.66,C1310338407,228903.27,227546.61,C170899621,1.29E+07,1.24E+07,0
432,CASH_IN,14635.25,C987112118,2528879.76,2543515.01,C1640624477,1.24E+07,1.24E+07,0
433,CASH_OUT,11456.7,C1090924781,0,0,C1825059006,1.21E+07,1.24E+07,0
434,CASH_OUT,17077.8,C1967573219,0,0,C2019202377,1.24E+07,1.24E+07,0
435,CASH_OUT,17277.47,C1425647213,0,0,C1850180796,1.04E+07,1.24E+07,0
436,CASH_IN,14977.51,C1024806547,50687,65664.51,C1642948718,1.24E+07,1.24E+07,0
437,CASH_IN,18608.83,C34796176,2.12E+07,2.12E+07,C597508284,1.24E+07,1.24E+07,0
438,CASH_OUT,7281.28,C1288968156,13053.35,5772.07,C593210287,1.22E+07,1.24E+07,0
439,TRANSFER,14864.63,C1955539846,45579,30714.37,C383839277,1.23E+07,1.23E+07,0
440,DEBIT,106.11,C174549644,0,0,C2043280690,1.23E+07,1.23E+07,0
441,TRANSFER,13892.27,C359035764,0,0,C1850180796,1.24E+07,1.23E+07,0
442,CASH_OUT,3441.92,C2075372944,3628,186.08,C237683160,1.23E+07,1.23E+07,0
443,CASH_IN,3796.18,C2121873266,1789655.39,1793451.57,C437915791,1.23E+07,1.23E+07,0
444,CASH_OUT,18343.29,C2108551908,0,0,C523820009,1.23E+07,1.23E+07,0
445,CASH_OUT,16279.66,C2133140836,8019,0,C451111351,1.22E+07,1.23E+07,0
446,CASH_OUT,17346.58,C573529140,464021,446674.42,C863802447,1.23E+07,1.23E+07,0
447,CASH_IN,19471.92,C1043661065,6139401.95,6158873.87,C1133264627,1.20E+07,1.23E+07,1
448,CASH_OUT,5369.34,C263739421,85340,79970.66,C650698620,1.23E+07,1.23E+07,0
449,CASH_IN,17512.31,C1048875849,30739,48251.31,C1607036719,1.23E+07,1.23E+07,0
450,CASH_IN,14000.03,C529510409,2.21E+07,2.21E+07,C326404144,1.19E+07,1.23E+07,0
451,CASH_OUT,17541.61,C468636457,82306,64764.39,C704248769,1.22E+07,1.22E+07,0
452,CASH_OUT,2727.58,C2004634595,420,0,C1267159812,1.23E+07,1.22E+07,0
453,CASH_IN,15682.66,C1119188447,1.16E+07,1.16E+07,C153509194,1.22E+07,1.22E+07,0
454,TRANSFER,7627.57,C1958045892,262830,255202.43,C2106566020,1.22E+07,1.22E+07,0
455,CASH_OUT,18569.7,C194242873,0,0,C1754713455,1.22E+07,1.22E+07,0
456,CASH_IN,18372.08,C1266357324,630580.62,648952.7,C874023329,1.22E+07,1.22E+07,0
457,DEBIT,4017.27,C127514449,254550.23,250532.96,C1104197405,1.22E+07,1.22E+07,0
458,CASH_IN,1622.64,C372196952,82241,83863.64,C423404447,1.20E+07,1.22E+07,0
459,CASH_OUT,12863,C2085811780,0,0,C423404447,1.18E+07,1.21E+07,0
460,CASH_OUT,19755.78,C580773598,0,0,C1515979807,1.21E+07,1.21E+07,0
461,CASH_OUT,1271.95,C1736264105,440799,439527.05,C211845884,1.17E+07,1.21E+07,0
462,CASH_IN,15336.45,C1926512657,2540,17876.45,C345603257,1.21E+07,1.21E+07,0
463,CASH_OUT,14176.13,C1589066091,0,0,C68113386,20447,1.21E+07,0
464,CASH_OUT,3678.47,C1167142123,83456,79777.53,C68113386,1.21E+07,1.21E+07,0
465,CASH_OUT,5810.77,C408038271,9027,3216.23,C1851668139,1.21E+07,1.21E+07,0
466,CASH_IN,12022.19,C1114877522,1001901.44,1013923.64,C2017118277,1.21E+07,1.21E+07,0
467,DEBIT,11707.74,C711997371,42019.21,30311.47,C430763979,1.18E+07,1.21E+07,0
468,CASH_IN,8841.63,C1905725516,8331704.54,8340546.16,C2017118277,1.21E+07,1.21E+07,0
469,TRANSFER,7213.16,C1817866684,0,0,C1092465037,1.21E+07,1.21E+07,1
470,CASH_IN,298.76,C715276295,3464051.54,3464350.31,C1170201538,1.21E+07,1.21E+07,0
471,CASH_IN,15236.79,C2015572977,2142879.67,2158116.46,C1092465037,1.21E+07,1.21E+07,0
472,CASH_IN,17564.83,C642377214,722135,739699.83,C1380922009,1.21E+07,1.21E+07,0
473,CASH_OUT,13371.52,C961365366,0,0,C1492597966,1.17E+07,1.20E+07,1
474,CASH_OUT,11120.56,C1917315069,52133,41012.44,C1492597966,1.17E+07,1.20E+07,0
475,DEBIT,9324.04,C2028177225,0,0,C1492597966,1.20E+07,1.20E+07,0
476,CASH_OUT,18100.25,C1059874656,0,0,C2094777811,9798919.98,1.20E+07,0
477,DEBIT,15760.32,C1983939670,511654.23,495893.91,C170899621,1.08E+07,1.20E+07,0
478,CASH_OUT,7191.03,C781157348,0,0,C170899621,1.22E+07,1.20E+07,0
479,CASH_IN,16859.29,C1616452379,906240.16,923099.46,C589642944,1.20E+07,1.20E+07,0
480,CASH_OUT,7302.85,C796735477,0,0,C1436007391,10481,1.20E+07,0
481,CASH_OUT,9579.21,C13827138,0,0,C193625667,1.20E+07,1.20E+07,0
482,CASH_OUT,1247.64,C1332510595,0,0,C623476050,1.20E+07,1.20E+07,0
483,CASH_OUT,16978.35,C833972654,0,0,C265108079,1.20E+07,1.20E+07,0
484,CASH_OUT,10127.55,C1002987546,153345.04,143217.49,C2106566020,1.20E+07,1.20E+07,0
485,CASH_OUT,18429.87,C989919305,0,0,C193625667,1.19E+07,1.20E+07,0
486,CASH_OUT,19270.15,C1475028449,128665.52,109395.37,C1545666185,1.15E+07,1.20E+07,0
487,CASH_IN,4612.65,C1385154701,2514276.57,2518889.21,C1819052020,1.17E+07,1.19E+07,0
488,CASH_OUT,6665,C2095437485,88794.56,82129.56,C405792831,1.15E+07,1.19E+07,0
489,CASH_IN,13979.89,C1900369038,3744992.18,3758972.07,C188246551,1.19E+07,1.19E+07,0
490,CASH_OUT,1137.91,C1492322197,25298,24160.09,C1536228074,1.18E+07,1.19E+07,0
491,CASH_OUT,9514.82,C1258640091,0,0,C1673794261,1.14E+07,1.19E+07,0
492,CASH_OUT,18105.61,C1027815427,31028,12922.39,C771071609,1.19E+07,1.19E+07,1
493,DEBIT,24.2,C801658949,55616,55591.8,C623222350,1.17E+07,1.19E+07,0
494,CASH_OUT,6608.79,C189149102,132499,125890.21,C623222350,1.19E+07,1.19E+07,0
495,CASH_IN,7802.88,C670354953,1948903.18,1956706.06,C514940761,1.16E+07,1.19E+07,0
496,CASH_IN,8595.26,C2089888282,54102,62697.26,C219052828,1.19E+07,1.19E+07,0
497,CASH_IN,18283.96,C808018502,245,18528.96,C66893623,1.19E+07,1.19E+07,0
498,CASH_OUT,12028.31,C401259855,830,0,C1874386341,1.18E+07,1.19E+07,0
499,CASH_OUT,10892.46,C750181898,0,0,C1446521801,1.18E+07,1.19E+07,0
500,CASH_IN,3142.95,C1455568110,2.19E+07,2.19E+07,C479025992,1.19E+07,1.19E+07,0
501,CASH_OUT,5190.37,C858401117,12478,7287.63,C2131582857,1.18E+07,1.19E+07,0
502,CASH_OUT,17208.5,C1480367559,5959,0,C1639321637,1.04E+07,1.18E+07,0
503,CASH_OUT,2415.54,C121121479,117,0,C1825174365,1.18E+07,1.18E+07,0
504,CASH_OUT,15192.62,C1097044932,0,0,C932583850,1.18E+07,1.18E+07,0
505,CASH_IN,16726.77,C55536915,2897553.48,2914280.24,C932583850,1.19E+07,1.18E+07,0
506,CASH_OUT,1169.2,C408184851,0,0,C1923554921,1.18E+07,1.18E+07,0
507,CASH_OUT,2775.54,C1454452737,0,0,C461640598,1.18E+07,1.18E+07,0
508,CASH_OUT,12987.19,C2039050779,184062,171074.81,C1745096940,1.24E+07,1.18E+07,0
509,CASH_IN,4397.73,C2016076781,7430,11827.73,C1181579840,1.18E+07,1.18E+07,0
510,DEBIT,4006.4,C348354742,443527.81,439521.41,C1105527690,1.18E+07,1.18E+07,0
511,CASH_OUT,5870.84,C335436567,31956,26085.16,C1436007391,1.19E+07,1.18E+07,0
512,CASH_OUT,14925.04,C1168749342,0,0,C926045536,1.15E+07,1.18E+07,0
513,CASH_OUT,6927.8,C1050388228,20514,13586.2,C1737602138,1.17E+07,1.18E+07,0
514,CASH_OUT,15995.43,C1009169764,0,0,C2138508873,1.17E+07,1.18E+07,0
515,DEBIT,5549.02,C2058848142,29972,24422.98,C1343686543,1.17E+07,1.17E+07,0
516,CASH_OUT,16354.49,C907482224,0,0,C1552859894,1.16E+07,1.17E+07,0
517,CASH_IN,4459.83,C1059863516,9006902.5,9011362.33,C1824654197,1.14E+07,1.17E+07,0
518,DEBIT,1394.58,C2125961894,30762,29367.42,C1545666185,1.20E+07,1.17E+07,0
519,CASH_OUT,1067.89,C88953304,64260,63192.11,C1796998258,1.17E+07,1.17E+07,0
520,CASH_IN,14969.99,C1863368479,1.01E+07,1.01E+07,C1697258007,1.17E+07,1.17E+07,0
521,DEBIT,1289.73,C1984117873,21819,20529.27,C386312539,1.08E+07,1.17E+07,0
522,DEBIT,6880.78,C627256575,24243,17362.22,C1924761929,1.17E+07,1.17E+07,0
523,CASH_OUT,12298.42,C450236985,0,0,C1031639563,1.16E+07,1.17E+07,0
524,CASH_OUT,1409.91,C561809264,29,0,C1817569560,1.14E+07,1.17E+07,0
525,DEBIT,8084.02,C1151765633,24362,16277.98,C66497191,1.11E+07,1.16E+07,0
526,DEBIT,2290.17,C2134610458,10049,7758.83,C156498421,1.12E+07,1.16E+07,0
527,CASH_OUT,14970.56,C1646723523,0,0,C1445995015,1.16E+07,1.16E+07,0
528,CASH_OUT,7324.01,C1026089228,233337,226012.99,C1876351111,1.16E+07,1.16E+07,0
529,DEBIT,1066.79,C12176887,36832,35765.21,C1876351111,1.16E+07,1.16E+07,0
530,CASH_IN,3960.31,C1709713860,11307,15267.31,C2068772757,297366.61,1.16E+07,1
531,CASH_IN,2720.63,C55646585,2520851.65,2523572.28,C1137735084,1.16E+07,1.16E+07,0
532,CASH_OUT,18913.02,C696681690,31832,12918.98,C1484619010,1.08E+07,1.16E+07,0
533,CASH_IN,3487.68,C266473987,2524755.89,2528243.58,C252090486,1.16E+07,1.16E+07,0
534,TRANSFER,10133.65,C1429523727,974,0,C1371191175,1.15E+07,1.16E+07,0
535,CASH_OUT,3512.71,C1710508303,0,0,C1847853864,1.15E+07,1.15E+07,0
536,CASH_IN,11990.51,C23213353,74119,86109.51,C430763979,1.15E+07,1.15E+07,0
537,DEBIT,677.17,C723251595,52692,52014.83,C1398304707,643543.84,1.15E+07,0
538,CASH_IN,610.91,C1168998681,1444486.47,1445097.38,C1854028880,1.13E+07,1.15E+07,0
539,CASH_IN,2600.11,C1925379293,4035030.76,4037630.87,C360466775,1.15E+07,1.15E+07,0
540,CASH_OUT,19063.1,C680382530,0,0,C22533055,1.11E+07,1.15E+07,1
541,TRANSFER,9365.77,C1526677623,38345.82,28980.05,C66276216,1.15E+07,1.15E+07,0
542,CASH_OUT,12975.4,C1456869729,0,0,C1485516154,1.05E+07,1.15E+07,0
543,CASH_OUT,11012.57,C1349473353,0,0,C1712998956,11342,1.15E+07,1
544,CASH_IN,15598.86,C1924779473,7081372.21,7096971.07,C1712998956,22354.57,1.15E+07,0
545,CASH_OUT,6103.3,C1884788822,222848,216744.7,C802982068,1.14E+07,1.15E+07,0
546,CASH_IN,5620.51,C243891998,1784310.56,1789931.07,C208630649,1.11E+07,1.14E+07,0
547,DEBIT,4067.04,C651403527,32197,28129.96,C1354725727,1.14E+07,1.14E+07,0
548,CASH_OUT,5380.22,C872540130,0,0,C365212068,1.14E+07,1.14E+07,0
549,CASH_OUT,15599.24,C832981440,0,0,C447691425,1.14E+07,1.14E+07,0
550,CASH_OUT,13966.67,C850766357,0,0,C1730752455,9185159.52,1.14E+07,0
551,CASH_OUT,7976.57,C699550923,0,0,C900425684,1.14E+07,1.14E+07,0
552,CASH_OUT,13213.57,C2034731924,1415379.96,1402166.39,C313124964,1.12E+07,1.14E+07,0
553,DEBIT,1966.54,C496564296,8976.34,7009.8,C2107309191,1.14E+07,1.14E+07,0
554,CASH_IN,5829.66,C2056872536,2723791.77,2729621.43,C1080314178,1.17E+07,1.13E+07,0
555,CASH_OUT,17636.68,C2064336881,121597.51,103960.84,C1080314178,1.13E+07,1.13E+07,0
556,CASH_OUT,11493.58,C936215445,0,0,C1514884249,1.13E+07,1.13E+07,0
557,CASH_IN,16676.78,C450859476,4749074.32,4765751.1,C194302894,1.13E+07,1.13E+07,0
558,DEBIT,348.15,C1631486596,39695,39346.85,C754244871,1.07E+07,1.13E+07,1
559,CASH_IN,11824.94,C686779824,1.01E+07,1.01E+07,C697768215,1.13E+07,1.13E+07,0
560,CASH_OUT,17052.38,C1254374281,0,0,C2021579766,1.08E+07,1.13E+07,0
561,CASH_OUT,1.9,C461019229,18399,18397.1,C316106307,1.13E+07,1.13E+07,0
562,CASH_IN,7145.49,C844572426,19219,26364.49,C1230583314,1.13E+07,1.13E+07,0
563,CASH_IN,10069.75,C394864721,1.03E+07,1.03E+07,C2026315441,1.13E+07,1.13E+07,0
564,CASH_IN,12170.42,C4979015,1354275.59,1366446.01,C1234776885,1.11E+07,1.13E+07,0
565,CASH_OUT,1004.21,C945219510,0,0,C496337361,1.13E+07,1.13E+07,0
566,CASH_IN,19465.34,C1436265307,2605086.57,2624551.91,C1212974498,1.13E+07,1.13E+07,1
